word,english,pos,gender,frequency,ipa,definition
kjøp,purchase,noun,neuter,1382,[[çøp]],det å anskaffe en vare eller tjeneste som det skal betales penger for
skjult,hidden,verb,,1379,[[sçult]],gjøre slik at noe(n) ikke kan sees ell. forstås
rettferdighet,justice,noun,,1376,[no.wiktionary.org],moralsk uangripelig tilstand eller samfunnsorden
tillit,trust,noun,,1376,[[tillit]],Det å lite på noko(n).
frykter,fears,noun,,1375,[[frykter]],"følelse som man kjenner ved trussel eller risiko, både ekte og innbilt."
vekke,awaken,verb,,1374,[[vekke]],få til å våkne
vest,west,noun,common,1372,[[vest]],én av de fire himmelretningene; vest er motsatt av retningen som jorden roterer om sin egen akse. Solnedgangsretningen på ekvator
rømme,escape,noun,common,1370,[[rømme]],syrnet fløte
tekst,text,noun,,1366,[[tekst]],"sammenhengende, meningsfull rekke skrevne ord og setninger"
melk,milk,noun,,1362,[no.wiktionary.org],drikke som kommer fra melkekjertlene til et hunpattedyr eller en kvinne
sekund,second,noun,,1362,"[60 [[minutt]]; definert som 9 192 631 770 svingninger av et foton fra isotopen cesium 133.

====Uttale====
{{uttale mangler|språk=no}}
{{lydfil mangler|språk=no}}

====Grammatikk====
{{Mal:no-sub-start|reg=regelrett substantiv intetkjønn]",tidsenhet på 1/60 minutt; definert som 9 192 631 770 svingninger av et foton fra isotopen cesium 133.
syn,vision,noun,,1361,[[syn]],"det at man kan se, en av de fem sansene et menneske har."
tap,loss,noun,neuter,1359,[[tap]],"Det at man taper, tilfelle av at man kommer sist eller dårligst ut av noe."
trussel,threat,noun,common,1359,"[riksmål|trusel}}
{{nynorsk|trugsel}}

====Etymologi====
{{etymologi mangler|språk=no}}

====Uttale====
{{uttale mangler|språk=no}}
{{lydfil mangler|språk=no}}

====Grammatikk====
{{no-sub-m1-el|trus|s}}

====Beslektede termer====
* [[true#Verb|true]] ]","en anbefaling om forsiktighet eller ett signal om fare, en ytring som gir en annen part mulighet til å unngå noe ubehagelig."
skjønne,beautiful,verb,,1357,[[sçønne]],"forstå, ved å bruke sitt skjønn"
galskap,madness,noun,common,1355,[[galskap]],"uforstand, sinnssykdom, vanvidd"
purken,cop,noun,common,1354,[[purken]],"politi, politikonstabel"
skaffer,provides,verb,,1353,[[skaffer]],"oppnå, gjøre slik at man får noe"
stygg,ugly,adjective,,1347,"[丑}} (chǒu), {{o|zh|難看|text=難看]",som ikke er fysisk tiltalende.
gjester,guests,noun,common,1345,[[gjester]],"person på besøk, spesielt en som er invitere"
sanne,true,noun,,1342,[no.wiktionary.org],Egenskapen å være sann.
forbudt,forbidden,noun,,1340,[[forbudt]],normativt utsagn som beordre en person til å unnlate å gjøre en handling
følelsene,feeling,noun,common,1337,[[følelsene]],eit ytre sanseinntrykk ofte framkalt av berøring
tomme,empty,noun,common,1335,[[tomme]],"gammelt lengdemål som idag tilsvarer 25,4 mm. Lengden på en tomme har imidlertid variert over tid og mellom land"
timen,hour,noun,common,1333,"[hendelse av en viss - eller i hvert fall begrenset - varighet, som f.eks. skoletime
#: {{eksempel|no|Jeg har '''time''' hos frisøren i morgen.}}

====Grammatikk====
{{no-sub-m1e|tim}}

====Avledede termer====
{{kolonner|tidsperiode}}
*[[barnetime]]
*[[bibeltime]]
*[[dobbeltime]] ]",en tidsperiode på seksti minutter; en tjuefiredel av et døgn
pund,pound,noun,neuter,1328,[[pund]],"myntenhet i Storbritannia, 1 pund = 100 pence (engelsk: 1 pound (sterling) = 100 pence, flertall: pounds)"
skaffet,obtained,verb,,1328,[[skaffet]],"oppnå, gjøre slik at man får noe"
fulgt,followed,noun,common,1326,[[fulgt]],et landområde omkranset av vann
russerne,Russian,noun,,1325,[[russerne]],person fra Russland
dommeren,have,noun,,1320,[[dommeren]],situasjon der dommeren mener et lag skal ha frispark men velger å avvente fordi laget ikke nødvendigvis vil lide av å la spillet gå.
gjeld,debt,verb,,1320,[[gjeld]],"ta bort testiklene, kastrere"
romantisk,romantic,adjective,,1320,[[romantisk]],"preget av kjærlighet, erotikk, lidenskap"
prest,priest,noun,common,1319,[[prest]],Person som har en spesifikk rolle i utføringen av en religions hellige handlinger.
forbindelse,connection,noun,common,1316,[[forbindelse]],kommunikasjon eller kontakt mellom to punkter.
operasjon,operation,noun,common,1316,[[operasjon]],"en fordekt operasjon designet for å lure, bedra eller skape inntrykk av at en bestemt person, gruppe eller nasjon er ansvarlig for en hendelse eller aktivitet, i den hensikt å skjule den faktiske kilden for ansvar"
angre,regret,verb,,1309,[[aŋre]],"Føle anger, ønske at en ikke hadde gjort noe."
fordømte,condemned,adjective,,1308,[[fordømte]],"dumme fordømte, hersens"
røyker,smoker,noun,,1308,[[røyker]],"person som ikke røyker, spesielt om sigaretter"
ordrer,orders,noun,common,1306,[[ordrer]],befaling
rødt,red,verb,,1304,[[rødt]],være veldig sint
hell,luck,noun,neuter,1300,[[hell]],tilfeldig (eller i hvert fall ikke forutsigbar) hendelse som slår positivt ut.
strømmen,strømme frem,verb,,1297,[[strømmen]],strømme frem
kjole,cool,noun,common,1292,[[çole]],"langt klesplagg, ofte uten ermer, dekker både øvre og nedre del av kroppen, oftest brukt av kvinner"
menneskelig,human,adjective,,1292,[[menneʃelig]],"av, fra eller hentyder til menneske(t)"
gården,eiendom man driver landbruk og/eller dyrehold på,noun,,1290,"[eller [[dyrehold]] på
#:{{sitat|no|De brente våre '''gårder'''.<br]",eiendom man driver landbruk og/eller dyrehold på
fantastiske,wonderful,adjective,,1287,[[fantastiʃe]],"makeløs, flott, utrolig, fabelaktig"
billig,cheap,adjective,,1286,[[billig]],"lettvint, lettkjøpt"
parken,park,noun,common,1285,[[parken]],et grøntområde - vanligvis anlegge - i tettbebyggelse
pikken,dick,noun,common,1285,[[pikken]],mannlig kjønnsorgan; penis.
personlige,personal,noun,common,1284,[[peʃonlige]],Et menneske slik det opptrer i en sosial sammenheng
stilling,score,noun,common,1283,[[stilliŋ]],Hvordan kroppen er plassert i forhold til omgivelsene.
tåler,withstands,verb,,1281,[no.wiktionary.org],"makte, klare"
sovet,slept,verb,,1277,"[>Du må ikke tro, at du bare har drømt!|«Du må ikke sove»|Arnulf Øverland|1937}}

====Etymologi====
Fra {{etyl|non|no}} {{term|sofa|språk=non}}.

====Uttale====
{{uttale mangler|språk=no}}
{{lydfil mangler|språk=no}}

====Grammatikk====
{{Verb-topp|reg=uregelrett}}
{{nb-verb-rad|sove|sover|sov|sovet|sov|sovende|soves|nrm=ja}}
{{nn-verb-rad|a-infinitiv=sova|sove|søv|sov|sove|sov|sovande|sovast}}
{{Verb-bunn}}

[[Kategori:Sterke verb i nynorsk]]
[[Kategori:Sterke verb i bokmål]]
[[Kategori:Sterke verb i riksmål]]

====Beslektede termer====
*[[søvn]]
*[[sovne]]

====Avledede termer====
{{kolonner|være i hviletilstand}}
*[[soveby]]
*[[sovedokke]]
*[[sovedukke]]
*[[sovekommune]]
*[[sovekupé]]
*[[sovemedisin]]
*[[sovepille]]
*[[soveplass]]
*[[sovepose]]
*[[sovepute]]
*[[soverom]]
*[[sovesal]]
*[[sovesyke]] ]","være i hviletilstand, det motsatte av å være våken"
gjest,guest,noun,common,1273,[[gjest]],"person på besøk, spesielt en som er invitere"
trolig,probably,adjective,,1272,[no.wiktionary.org],"som det er grunn til å tru, verdt å gå ut i frå"
drittsekken,jerk,noun,,1269,[[drittsekken]],"penis, av og til også om testikkel eller pung"
viss,certain,adjective,,1268,[[viss]],"sikker, avgjord, utan tvil"
spesielle,special,adjective,,1266,[[spesielle]],"som skiller seg ut fra andre, er annerledes enn andre av samme slag"
avgjørelse,decision,noun,,1265,[[avgjørelse]],bestemmelse
mistenkt,suspect,noun,neuter,1264,[[mistenkt]],møte i retten for å avklare om en siktet eller mistenkt kan kreves satt i varetektsfengsel i påvente av eventuell rettssak
tysk,German,noun,,1264,[[tysk]],"Et germansk språk som snakkes i Sentral- og Øst-Europa; offisielt språk i Tyskland, Østerrike, Liechtenstein, Sveits, Luxembourg og Belgia."
brann,fire,noun,common,1261,[[brann]],"Ukontrollert forbrenningsprosess som kjennetegnes av varmeavgivelse ledsaget av røyk, flamme eller gløding."
onkelen,uncle,noun,common,1260,[[onkelen]],broren eller svigerbroren til en av noens foreldre.
kylling,chicken,noun,common,1259,[> men da det var blitt kveld<br],En ung hønsefugl
plassen,room,noun,common,1255,[[plassen]],område som er stort nok til å romme en person eller en ting
mirakel,miracle,noun,neuter,1253,[[mirakel]],"Noe som skjer selv om det ut fra forutsetningene ikke skal være mulig, overnaturlig, i positiv betydning."
fitte,pussy,noun,common,1252,[[fitte]],kvinnelig kjønnsorgan; vagina.
landsbyen,village,noun,common,1251,[[landsbyen]],"klynge gårder hvor gårdshusene ligger tett samlet om en brønn, plass, vei e.l"
sliten,tired,adjective,,1246,[[sliten]],I behov for avslapning eller søvn.
sverd,sword,noun,neuter,1244,[[sverd]],"våpen med lang, skarpt blad."
restauranten,restaurant,noun,common,1243,[[restauranten]],spisested hvor gjestene får mat servert ved bordet.
straff,penalty,noun,,1241,[[straff]],en negativ reaksjonsform på uønsket oppførsel eller handling
urettferdig,unjust,adjective,,1241,[[urettferdig]],som ikke er rettferdig
kokain,cocaine,noun,common,1239,[[kokain]],krystaller av frosset vann som faller ned som nedbør
suksess,success,noun,,1236,[[suksess]],"godt utfall, framgang, om noko som når eit høgdepunkt etter ei usikker førebuing"
forsøkte,attempted,verb,,1233,[[foʃøkte]],er der det kan være vanskelig å se er
blås,blow,verb,,1231,"[noe) en lang marsj]]
*[[blåse liv i]]; se ''[[liv]]''
*[[blåse opp]]
*[[blåse seg opp]]; se ''[[oppblåst]]''
*[[blåse ut]]
*[[sandblåse]]

====Faste uttrykk====
*[[vel blåst|Vel blåst!]]
*[[det blåser på toppene|Det blåser på toppene]]

====Uttale====
{{uttale mangler|språk=no}}
{{lydfil mangler|språk=no}}

====Grammatikk====
{{no-verb-start|reg=regelrett]",ved hjelpn av pusten få noe til å bevege seg i en retning
tabbe,mistake,noun,common,1230,[riksmål],"mistak, tabbe"
kunst,art,noun,common,1229,"[[[kunstdiktning]]
* [[kunsteventyr]]
* [[kunstferdig]]
* [[kunstforening]]
* [[kunstgalleri]]
* [[kunstgrep]]
* [[kunsthandel]]
* [[kunsthandverk]]]",evne eller kompetanse til å utføre.
røyke,smoke,verb,,1229,[[røyke]],"trekke damp fra en sigar, pipe el.l. inn i munnhulen eller ned lungene"
adgang,access,noun,,1228,[[adgaŋ]],mulighet eller tillatelse til å komme inn
kledd,dressed,adjective,,1227,[[kledd]],"som har høy IQ, intelligent"
operasjonen,"en fordekt operasjon designet for å lure, bedra eller skape inntrykk av at en bestemt person, gruppe eller nasjon er ansvarlig for en hendelse eller aktivitet, i den hensikt å skjule den faktiske kilden for ansvar",noun,common,1225,[[operasjonen]],"en fordekt operasjon designet for å lure, bedra eller skape inntrykk av at en bestemt person, gruppe eller nasjon er ansvarlig for en hendelse eller aktivitet, i den hensikt å skjule den faktiske kilden for ansvar"
muligheter,opportunities,adjective,,1221,[[muligheter]],"som kan hende, men ikke er sikkert"
fæl,ugly,adjective,,1217,[dyr],"stygg, uhyggelig; som vekker avsky ved sin fremtoning"
samarbeide,cooperate,verb,,1217,[[samarbeide]],"arbeide sammen, i gruppe eller lag"
maskinen,machine,noun,,1215,[[maʃinen]],"Innretning som kan overføre eller omforme energi slik at de kan utføre eller hjelpe til med en oppgave, gjerne laget av mennesker."
pinlig,embarrassing,adjective,,1215,[[pinlig]],som setter noen i forlegenhet eller i en vanskelig situasjon
farge,color,noun,common,1214,[[farge]],en opplevelse som (hos mennesker) stammer fra de tre forskjellige typene tapper som finnes i øyet
mil,mile,noun,common,1214,[[mil]],"lengdemål; i Norge, Sverige og Finland like med 10&nbsp;000 meter, i Storbritannia og USA like med 1&nbsp;609,344 meter"
radio,"kort for radiomottaker, radioapparat",noun,common,1212,"[ref>
<ref>{{R:NAOB}}<]","kort for radiomottaker, radioapparat"
virkeligheten,reality,noun,neuter,1211,[[virkeligheten]],"virksomhet, arbeid"
kriger,warrior,noun,,1206,[[kriger]],person beredt til krig
drømte,dreamed,noun,,1201,[no.wiktionary.org],"Vanlig insekt som etter larve og puppestadier utvikler vinger, ofte med vakre farger. Lepidoptera"
åtte,eight,numeral,,1200,[oːtte],eight (numeral)
åtti,eighty,numeral,,1200,[oːtti],eighty (numeral)
bred,wide,adjective,,1200,[bred],wide (adjective)
email,email,noun,common,1200,[email],email (noun)
er,is,verb,,1200,,
femti,fifty,numeral,,1200,[femti],fifty (numeral)
fire,four,numeral,,1200,[fire],four (numeral)
førti,forty,numeral,,1200,[førti],forty (numeral)
gjøre,do,verb,,1200,[gjøre],do (verb)
høre,hear,verb,,1200,[høre],hear (verb)
komme,come,verb,,1200,[komme],come (verb)
kort,short,adjective,,1200,[kort],short (adjective)
lærer,teacher,noun,common,1200,[lærer],teacher (noun)
lang,long,adjective,,1200,[laŋ],long (adjective)
lese,read,verb,,1200,[lese],read (verb)
nitti,ninety,numeral,,1200,[nitti],ninety (numeral)
rask,fast,adjective,,1200,[rask],fast (adjective)
seks,six,numeral,,1200,[seks],six (numeral)
smal,narrow,adjective,,1200,[smal],narrow (adjective)
sytti,seventy,numeral,,1200,[sytti],seventy (numeral)
tjue,twenty,numeral,,1200,[tjue],twenty (numeral)
tusen,thousand,numeral,,1200,[tusen],thousand (numeral)
være,be,verb,,1200,[være],be (verb)
framme,advanced,adjective,,1198,[[framme]],langt framme i utvikling
interesse,interest,noun,,1198,[[interesse]],"Oppmerksomhet, nysgjerighet."
huden,skin,noun,common,1197,[[huden]],menneskets hud
kake,cake,noun,common,1197,[[kake]],"rund, hevet bakst"
måneden,"en tidsperiode omtrent like lang som månens bevegelse rundt jorda; tolv inndelinger av året ved den gregorianske kalenderen, ca. 30 dager, noe ulik inndeling ved andre kalendere.",noun,,1196,[no.wiktionary.org],"en tidsperiode omtrent like lang som månens bevegelse rundt jorda; tolv inndelinger av året ved den gregorianske kalenderen, ca. 30 dager, noe ulik inndeling ved andre kalendere."
tilfeldig,random,adjective,,1196,[[tilfeldig]],som ikke er planlagt eller ventet
fæle,feel,verb,,1189,[[fæle]],"frykt, redsel; gru"
forbrytelse,crime,noun,,1189,[[forbrytelse]],handling som strider mot [[lov
tåpelig,foolish,adjective,,1183,[[toːpelig]],"dum, uintelligent"
torsdag,Thursday,noun,common,1183,[[toʃdag]],"fjerde dag i uken, dagen etter onsdag, før fredag"
oversatt,translated,noun,,1179,[no.wiktionary.org],Det å oversette.
tall,number,noun,,1178,[[tall]],et matematisk tegn
norsk,Norwegian,noun,common,1177,[[noʃk]],språk som snakkes i Norge
grav,grave,noun,common,1176,[[grav]],"grøft, renne"
nysgjerrig,curious,adjective,,1176,[[nysgjerrig]],interessert av eller villig å få vite
ballene,ball,noun,common,1173,[[ballene]],"rund ting av lær, gummi, plast eller annet (for kasting eller sparking i lek eller sport)."
regne,rain,verb,,1171,[no.wiktionary.org],vann som faller som regn fra himmelen
bånd,band,noun,,1170,[[boːnd]],"avlangt stykke materiale i fast form, bøyelig i lengderetning"
bjørn,bear,noun,common,1166,[[bjørn]],stort dyr i ursusfamilien (lat. Ursidae)
hvil,rest,noun,,1166,[[hvil]],en pause; periode med avslapning
pusten,breath,verb,,1165,[[pusten]],trekke surstoff inn i organismen
gullet,gold,noun,neuter,1164,[[gullet]],"Edelt metall, grunnstoff med kjemisk symbol Au"
vidunderlig,wonderful,noun,common,1164,[[vidunderlig]],fellesbetegnelse på haleløse padder som er relativt feite og langlemmete og har fuktig hud
innse,realize,verb,,1159,[[innse]],"forstå, ved å bruke sitt skjønn"
kutte,cut,noun,common,1157,[[kutte]],sid kappe med hette
håndtere,handle,verb,,1155,[[hoːndtere]],behandle noe ved å bruke det riktig
alkohol,alcohol,noun,common,1151,[[alkohol]],et kjemisk stoff; stoffer som har en hydroksylgruppe
sjanser,chances,noun,common,1150,[tux.aftenposten.no],"mulighet, utsikt, anledning"
bensin,gasoline,noun,common,1146,[[bensin]],drivstoff utvunnet av olje i et raffineri. Brukes til eksplosjons-motorer blant annet i kjøretøy og aggregat.
rømte,escaped,noun,common,1139,[[rømte]],syrnet fløte
offisielt,officially,noun,common,1136,[[offisielt]],Et tyrkisk språk i den altaiske språkfamilien; snakkes i Sentral-Asia og er offisielt språk i Usbekistan.
puster,breathes,verb,,1133,[[puster]],trekke surstoff inn i organismen
skjære,cut,noun,,1132,[[sçære]],"sort og hvit langhalet kråkefugl, lat. Pica pica"
tirsdag,Tuesday,noun,,1130,[[tiʃdag]],"andre dag i uken, dagen etter mandag, før onsdag"
vanskelige,difficult,adjective,,1122,[no.wiktionary.org],"som skaper vansker, ikke lett, problemfylt, komplisert"
overbevise,convince,verb,,1121,[[overbevise]],få noen til å skifte mening ved å komme med bevis
rock,"Musikkstil som karakteriseres ved en grunnleggende trommetakt, vanligvis 4/4-riff, basert på (vanligvis elektrisk) gitar, bassgitar, trommer og vokal.",noun,common,1120,[[rock]],"Musikkstil som karakteriseres ved en grunnleggende trommetakt, vanligvis 4/4-riff, basert på (vanligvis elektrisk) gitar, bassgitar, trommer og vokal."
medlem,member,noun,,1115,[[medlem]],et individ som er del av en organisert gruppe
sukker,sugar,noun,neuter,1115,[[sukker]],organisk hydrokarbon som smaker søtt
gatene,street,noun,common,1107,"[ [[i same gate]]

====Synonymer====
*[[vei]]

====Avledede termer====
* [[bakgate]]

====Oversettelser====
{{overs-trengersortering}}
* {{overs|da|gade|c}}
* {{overs|en|street}}
* {{overs|eo|strato}}
* {{overs|fi|katu}}
* {{overs|fr|rue|f}}
* {{overs|el|οδός|f|tr=odós}}, {{o|el|δρόμος|f|tr=drómos}}
* {{overs|ia|strata}}
* {{overs|it|strada|f}}, {{o|it|via|f}}
* {{overs|nl|straat|mf}}
{{overs-midt}}
* {{overs|pl|ulica|f}}
* {{overs|pt|estrada|f}}
* {{overs|ru|улица|f|tr=úlitsa|sc=Cyrl}}
* {{overs|sk|ulica|f}}
* {{overs|es|calle|f}}
* {{overs|sv|gata|c}}
* {{overs|cs|ulice|f}}
* {{overs|de|Straße|f}}, {{o|de|Gasse|f}}
* {{overs|hu|utca}}
{{overs-bunn}}

===Substantiv 2===
{{no-sub|m}}

# {{luftfart|no}} passasje, dedikert område flyavang og flyankomst

====Etymologi====
Fra {{etyl|en|no}}, fra {{etyl|la|no}} {{term|gate||port|språk=la}}, fra {{etyl|ang|no}} {{term|geat|ġeat|lang=ang}}, fra {{urspråk|germansk|gatan|hull, åpning|språk=no}}, fra {{urspråk|indoeuropeisk|språk=no}} (jfr. {{etyl|no|-}} {{term|gatt|lang=no}} og {{etyl|nds|-}} {{term|Gööt|lang=nds}})

====Uttale====
* {{IPA|]","avlang, menneskeskapt åpning i terrenget som gjør ferdsel lettere"
begravelsen,funeral,noun,,1105,[[begravelsen]],"en seremoni i forbindelse med en persons død; gjerne med innslag av ritualer, musikk og tekstopplesning."
forsøker,trying,noun,neuter,1102,[[foʃøker]],det å [[prøve
riktige,correct,adjective,,1101,[[riktige]],som er i overensstemmelse med sannheten eller de faktiske forhold
har,has,verb,,1100,,
tilbudet,skriftlig tilbud om å levere en vare eller tjeneste mot et bestemt vederlag,noun,,1100,[no.wiktionary.org],skriftlig tilbud om å levere en vare eller tjeneste mot et bestemt vederlag
